100,0.093000
200,0.406000
300,0.818000
400,1.217000
500,2.054000
600,2.893000
700,4.353000
800,6.561000
900,10.065000
1000,13.227000
1100,15.618000
1200,20.213000
1300,24.775000
1400,31.503000
1500,36.868000
1600,47.034000
1700,56.280000
1800,53.828000
1900,56.773000
2000,71.885000
