100,0.099000
200,0.342000
300,0.884000
400,1.293000
500,2.246000
600,3.229000
700,4.731000
800,7.472000
900,10.004000
1000,14.168000
1100,16.673000
1200,20.876000
1300,26.888000
1400,30.964000
1500,37.869000
1600,44.020000
1700,53.865000
1800,64.764000
1900,73.940000
2000,90.064000
